date,home_team_api_id,away_team_api_id,outcome
2011-05-14,8655,10260,D
2011-05-15,8658,9879,A
2011-05-14,8659,8668,H
2011-05-14,8483,8559,H
2011-05-15,8528,8654,H
2011-05-15,8455,10261,D
2011-05-22,10260,8483,H
2011-05-22,8586,8658,H
2011-05-22,8654,8472,A
2011-05-22,10252,8650,H
2011-05-22,8668,8455,H
2011-05-22,10261,8659,D
2011-05-22,8602,8655,A
2011-05-22,9879,9825,D
2011-05-22,8559,8456,A
2011-05-22,10194,8528,A
2010-09-11,9825,8559,H
2010-09-11,8654,8455,A
2010-09-11,8668,10260,D
2010-09-11,10261,8483,A
2010-09-11,8456,8655,D
2010-09-11,9879,8602,H
2010-09-12,8658,8650,D
2010-09-11,8659,8586,D
2010-09-13,10194,10252,H
2010-09-11,8528,8472,D
2010-09-19,10260,8650,H
2010-09-18,8472,9825,D
2010-09-18,8586,8602,H
2010-09-18,10252,8559,D
2010-09-18,8668,10261,A
2010-09-18,8655,9879,D
2010-09-18,8659,8658,H
2010-09-18,10194,8654,D
2010-09-19,8528,8456,A
2010-09-19,8455,8483,H
2010-09-25,9825,8659,A
2010-09-25,8650,8472,D
2010-09-25,8654,8586,H
2010-09-26,10261,10194,A
2010-09-25,8456,8455,H
2010-09-26,8602,10252,A
2010-09-25,9879,8668,D
2010-09-25,8658,8528,D
2010-09-26,8559,10260,D
2010-09-25,8483,8655,A
2010-10-03,8650,8483,A
2010-10-02,8472,10260,D
2010-10-02,8586,10252,H
2010-10-02,8654,9879,D
2010-10-03,8456,10261,H
2010-10-02,8658,8668,A
2010-10-02,8659,8559,D
2010-10-02,10194,8655,H
2010-10-02,8528,8602,H
2010-10-03,8455,9825,H
2010-10-16,10260,8659,D
2010-10-16,9825,8658,H
2010-10-16,10252,8455,D
2010-10-17,8668,8650,H
2010-10-16,10261,8528,D
2010-10-16,8602,8654,D
2010-10-18,8655,8472,D
2010-10-16,9879,8586,A
2010-10-16,8559,10194,H
2010-10-17,8483,8456,A
2010-10-24,8650,8655,H
2010-10-23,8472,10252,H
2010-10-23,8586,8668,D
2010-10-23,8654,10261,A
2010-10-24,8456,9825,A
2010-10-23,8658,8483,H
2010-10-23,8659,9879,H
2010-10-24,10194,10260,A
2010-10-23,8528,8559,D
2010-10-23,8455,8602,H
2011-08-13,8655,8602,A
2011-08-13,9879,10252,D
2011-08-13,8650,8472,D
2011-08-15,8456,10003,H
2011-08-13,10261,9825,D
2011-08-13,10172,8559,A
2011-08-14,10194,8455,D
2012-01-11,8586,8668,H
2011-08-14,8659,10260,A
2011-08-13,8528,9850,D
2011-10-29,8455,9825,A
2011-10-29,8668,10260,A
2011-10-29,8456,8602,H
2011-10-29,9850,8655,D
2011-10-31,10194,10261,A
2011-10-29,8472,10252,D
2011-10-29,10003,8559,H
2011-10-30,8586,10172,H
2011-10-29,8659,8650,A
2011-10-29,8528,9879,A
2011-11-05,9825,8659,H
2011-11-05,10252,9850,H
2011-11-05,8655,8455,A
2011-11-06,8559,10194,H
2011-11-06,9879,8586,A
2011-11-05,8650,10003,D
2011-11-05,10260,8472,H
2011-11-05,10261,8668,H
2011-11-05,10172,8456,A
2011-11-06,8602,8528,H
2011-11-20,8455,8650,A
2011-11-19,8668,8602,H
2011-11-19,8456,10261,H
2011-11-19,9850,9825,A
2011-11-19,10194,10172,A
2011-11-19,8472,9879,D
2011-11-19,10003,10260,A
2011-11-21,8586,10252,H
2011-11-19,8659,8559,H
2011-11-19,8528,8655,D
2011-11-26,9825,9879,D
2011-11-26,8559,8668,A
2011-11-26,8455,8602,H
2011-11-27,8650,8456,D
2011-11-26,10260,10261,D
2011-11-26,9850,10172,H
2011-11-26,10194,8655,H
2011-11-26,8472,8528,A
2011-11-27,10003,10252,D
2011-11-26,8659,8586,A
2011-12-03,10252,10260,A
2011-12-03,8655,10003,H
2011-12-04,8668,10194,A
2011-12-05,9879,8650,H
2011-12-03,8456,9850,H
2011-12-03,10261,8455,A
2011-12-03,10172,8659,D
2011-12-03,8586,8559,H
2011-12-03,8528,9825,A
2011-12-04,8602,8472,H
2011-12-10,9825,8668,H
2011-12-10,8559,10252,A
2011-12-12,8455,8456,H
2011-12-10,8650,10172,H
2011-12-10,10260,8602,H
2011-12-10,9850,10261,H
2011-12-11,10194,8586,H
2011-12-11,8472,8655,H
2011-12-10,10003,9879,H
2011-12-10,8659,8528,A
2011-12-18,10252,8650,A
2011-12-17,8655,8659,A
2011-12-17,8668,9850,D
2011-12-17,9879,8559,H
2011-12-18,8456,9825,H
2011-12-17,10261,10003,D
2011-12-18,10172,10260,A
2011-12-18,8586,8472,H
2011-12-17,8528,8455,D
2011-12-17,8602,10194,A
2011-12-21,10172,8472,A
2011-12-22,8586,8455,D
2011-12-21,8528,8650,D
2011-12-20,8602,9850,D
2011-12-21,10252,9825,A
2011-12-20,8655,8559,A
2011-12-21,8668,10003,H
2011-12-21,9879,10260,A
2011-12-21,8456,10194,H
2011-12-21,10261,8659,A
2011-12-27,9825,8602,D
2011-12-26,8559,10261,A
2011-12-26,8455,9879,D
2011-12-26,8650,8655,D
2011-12-26,10260,8528,H
2011-12-27,9850,8586,A
2011-12-26,10194,10252,D
2011-12-26,8472,8668,D
2011-12-27,10003,10172,D
2011-12-26,8659,8456,D
2011-12-31,9825,10172,H
2011-12-31,8559,8602,D
2011-12-31,8455,10252,A
2011-12-30,8650,10261,H
2011-12-31,10260,8655,A
2011-12-31,9850,9879,D
2011-12-31,10194,8528,D
2012-01-01,8472,8456,H
2011-12-31,10003,8586,D
2012-01-01,8659,8668,A
2011-08-20,9825,8650,A
2011-08-20,10252,8655,H
2011-08-21,8559,8456,A
2011-08-20,8455,8659,H
2011-08-20,8668,10172,A
2011-08-22,10260,8586,H
2011-08-21,9850,10194,D
2011-08-20,8472,10261,A
2011-08-20,10003,8528,D
2011-08-21,8602,9879,H
2012-01-02,10252,10003,A
2012-01-02,8655,10194,A
2012-01-04,8668,8559,A
2012-01-02,9879,9825,H
2012-01-03,8456,8650,H
2012-01-04,10261,10260,H
2012-01-02,10172,9850,A
2012-01-03,8586,8659,H
2012-01-03,8528,8472,A
2012-01-02,8602,8455,A
2012-01-14,10252,8668,D
2012-01-14,8655,9879,H
2012-01-14,8455,8472,H
2012-01-14,8650,10194,D
2012-01-14,10260,8559,H
2012-01-15,10261,10172,H
2012-01-15,10003,9825,H
2012-01-14,8586,8602,D
2012-01-14,8659,9850,A
2012-01-16,8528,8456,A
2012-01-22,9825,10260,A
2012-01-21,8559,8650,H
2012-01-21,8668,8655,D
2012-01-21,9879,10261,H
2012-01-22,8456,8586,H
2012-01-21,9850,8455,D
2012-01-21,10172,8528,H
2012-01-21,10194,8659,A
2012-01-21,8472,10003,H
2012-01-21,8602,10252,A
2012-02-01,8559,9825,D
2012-01-31,10260,10194,H
2012-02-01,8472,9850,H
2012-01-31,10003,8455,D
2012-01-31,8586,8528,H
2012-01-31,8602,8650,A
2012-02-01,10252,10172,D
2012-02-01,8655,10261,A
2012-01-31,8668,8456,H
2012-02-01,9879,8659,D
2012-02-04,9825,8655,H
2012-02-05,8455,10260,D
2012-02-06,8650,8586,D
2012-02-04,8456,9879,H
2012-02-05,10261,10252,H
2012-02-04,9850,8559,H
2012-02-04,10172,8602,A
2012-02-04,10194,8472,A
2012-02-04,8659,10003,A
2012-02-04,8528,8668,D
2012-02-12,10252,8456,A
2012-02-11,8655,10172,H
2012-02-11,8559,8528,A
2012-02-11,8668,8455,H
2012-02-11,9879,10194,H
2012-02-11,10260,8650,H
2012-02-11,8472,9825,A
2012-02-11,10003,9850,A
2012-02-11,8586,10261,H
2012-02-12,8602,8659,A
2012-02-26,9825,8586,H
2012-02-25,8455,8559,H
2012-03-13,8650,8668,H
2012-02-25,8456,8655,H
2012-02-25,10261,8602,D
2012-02-26,9850,10260,A
2012-02-25,10172,9879,A
2012-02-26,10194,10003,H
2012-02-25,8659,8472,H
2012-02-25,8528,10252,D
2012-03-03,8655,10252,D
2012-03-04,9879,8602,H
2012-03-03,8650,9825,A
2012-03-03,8456,8559,H
2012-03-04,10261,8472,D
2012-03-03,10172,8668,D
2012-03-03,10194,9850,H
2012-03-04,8586,10260,A
2012-03-03,8659,8455,H
2012-03-03,8528,10003,A
2012-03-12,9825,10261,H
2012-03-10,10252,9879,H
2012-03-10,8559,10172,H
2012-03-10,8455,10194,H
2012-03-10,8668,8586,H
2012-03-11,10260,8659,H
2012-03-11,9850,8528,D
2012-03-10,8472,8650,H
2012-03-11,10003,8456,H
2012-03-10,8602,8655,A
2012-04-24,10252,8559,A
2012-03-20,8655,8472,H
2012-03-21,8668,9825,A
2012-03-17,9879,10003,A
2012-03-21,8456,8455,H
2012-03-18,10261,9850,H
2012-03-21,10172,8650,H
2012-03-21,8586,10194,D
2012-03-17,8528,8659,D
2012-03-18,8602,10260,A
2011-08-27,10252,8602,D
2011-08-27,8655,8668,A
2011-08-27,8455,9850,H
2011-08-27,8650,8559,H
2011-08-28,10260,9825,H
2011-08-28,10261,9879,H
2011-08-27,10003,8472,D
2011-08-28,8586,8456,A
2011-08-28,8659,10194,A
2011-08-27,8528,10172,H
2012-03-24,9825,10252,H
2012-03-24,8559,8655,H
2012-03-24,8455,8586,D
2012-03-24,8650,8528,A
2012-03-26,10260,9879,H
2012-03-24,9850,8602,H
2012-03-24,10194,8456,D
2012-03-24,8472,10172,H
2012-03-24,10003,8668,A
2012-03-25,8659,10261,A
2012-03-31,10252,8455,A
2012-04-02,8655,10260,A
2012-03-31,8668,8659,H
2012-03-31,9879,9850,H
2012-03-31,8456,8472,D
2012-04-01,10261,8650,H
2012-03-31,10172,9825,H
2012-04-01,8586,10003,H
2012-03-31,8528,10194,H
2012-03-31,8602,8559,A
2012-04-08,9825,8456,H
2012-04-07,8559,9879,A
2012-04-07,8455,8528,H
2012-04-07,8650,10252,D
2012-04-08,10260,10172,H
2012-04-07,9850,8668,D
2012-04-07,10194,8602,H
2012-04-07,8472,8586,D
2012-04-06,10003,10261,A
2012-04-07,8659,8655,H
2012-04-09,10252,10194,D
2012-04-10,8655,8650,A
2012-04-09,8668,8472,H
2012-04-09,9879,8455,D
2012-04-11,8456,8659,H
2012-04-09,10261,8559,H
2012-04-11,10172,10003,H
2012-04-09,8586,9850,A
2012-04-11,8528,10260,H
2012-04-11,8602,9825,A
2012-04-16,9825,8528,A
2012-05-02,8559,8586,A
2012-05-02,8455,10261,A
2012-05-01,8650,9879,A
2012-04-15,10260,10252,H
2012-04-14,9850,8456,A
2012-05-01,10194,8668,D
2012-04-14,8472,8602,D
2012-04-14,10003,8655,H
2012-04-14,8659,10172,H
2012-04-21,9825,8455,D
2012-04-21,10252,8472,D
2012-04-21,8655,9850,H
2012-04-21,8559,10003,D
2012-04-21,9879,8528,H
2012-04-22,8650,8659,A
2012-04-22,10260,8668,D
2012-04-21,10261,10194,H
2012-04-21,10172,8586,H
2012-04-22,8602,8456,A
2012-04-29,8455,10172,H
2012-04-28,8668,9879,H
2012-04-30,8456,10260,H
2012-04-28,9850,8650,A
2012-04-28,10194,9825,D
2012-04-28,8472,8559,D
2012-04-28,10003,8602,D
2012-04-29,8586,8655,H
2012-04-28,8659,10252,D
2012-04-28,8528,10261,H
2012-05-05,9825,9850,D
2012-05-06,10252,8586,D
2012-05-07,8655,8528,A
2012-05-06,8559,8659,D
2012-05-06,9879,8472,H
2012-05-08,8650,8455,H
2012-05-06,10260,10003,H
2012-05-06,10261,8456,A
2012-05-06,10172,10194,H
2012-05-06,8602,8668,D
2012-05-13,8455,8655,H
2012-05-13,8668,10261,H
2012-05-13,8456,10172,H
2012-05-13,9850,10252,H
2012-05-13,10194,8559,D
2012-05-13,8472,10260,A
2012-05-13,10003,8650,H
2012-05-13,8586,9879,H
2012-05-13,8659,9825,A
2012-05-13,8528,8602,H
2011-09-10,9825,10003,H
2011-09-10,8559,10260,A
2011-09-10,8668,10252,D
2011-09-11,9879,8655,D
2011-09-10,8456,8528,H
2011-09-11,9850,8659,A
2011-09-12,10172,10261,D
2011-09-10,10194,8650,H
2011-09-10,8472,8455,A
2011-09-10,8602,8586,A
2011-09-17,10252,10261,D
2011-09-17,8655,9825,H
2011-09-17,8559,9850,A
2011-09-17,8668,8528,H
2011-09-18,9879,8456,D
2011-09-18,10260,8455,H
2011-09-18,8472,10194,H
2011-09-17,10003,8659,H
2011-09-18,8586,8650,H
2011-09-17,8602,10172,A
2011-09-24,9825,8559,H
2011-09-24,8455,10003,H
2011-09-24,8650,8602,H
2011-09-24,8456,8668,H
2011-09-24,10261,8655,H
2011-09-26,9850,8472,H
2011-09-25,10172,10252,D
2011-09-24,10194,10260,D
2011-09-24,8659,9879,D
2011-09-24,8528,8586,A
2011-10-01,10252,8528,H
2011-10-01,8655,8456,A
2011-10-02,8559,8455,A
2011-10-01,8668,8650,A
2011-10-02,9879,10172,H
2011-10-01,10260,9850,H
2011-10-01,8472,8659,D
2011-10-02,10003,10194,H
2011-10-02,8586,9825,H
2011-10-01,8602,10261,A
2011-10-16,9825,8472,H
2011-10-15,8455,8668,H
2011-10-15,8650,10260,D
2011-10-15,8456,10252,H
2011-10-16,10261,8586,D
2011-10-15,9850,10003,H
2011-10-15,10172,8655,D
2011-10-15,10194,9879,H
2011-10-16,8659,8602,H
2011-10-15,8528,8559,A
2011-10-23,9825,10194,H
2011-10-22,10252,8659,A
2011-10-23,8655,8586,A
2011-10-22,8559,8472,A
2011-10-23,9879,8668,A
2011-10-22,8650,9850,D
2011-10-23,10260,8456,A
2011-10-22,10261,8528,H
2011-10-23,10172,8455,H
2011-10-22,8602,10003,D
2012-08-18,9825,8472,D
2012-08-20,8668,10260,H
2012-08-18,9879,9850,H
2012-08-19,8456,8466,H
2012-08-18,10261,8586,H
2012-08-18,10172,10003,A
2012-08-18,9798,10194,D
2012-08-18,8659,8650,H
2012-08-18,8654,10252,H
2012-08-19,8528,8455,A
2012-11-03,9879,8668,D
2012-11-04,8650,10261,D
2012-11-03,10260,9825,H
2012-11-03,9850,10194,H
2012-11-04,10172,9798,D
2012-11-03,8472,10252,A
2012-11-03,10003,8455,D
2012-11-03,8586,8528,A
2012-11-05,8659,8466,H
2012-11-03,8654,8456,D
2012-11-10,9825,9879,D
2012-11-10,10252,10260,A
2012-11-11,8455,8650,D
2012-11-10,8668,8472,H
2012-11-11,8456,8586,H
2012-11-11,10261,8654,A
2012-11-10,9798,9850,D
2012-11-10,8466,10003,D
2012-11-10,10194,10172,H
2012-11-10,8528,8659,A
2012-11-17,9825,8586,H
2012-11-18,9879,8472,A
2012-11-17,8650,8528,H
2012-11-17,8456,10252,H
2012-11-17,10261,10003,A
2012-11-17,9850,10260,H
2012-11-17,10172,8466,A
2012-11-17,9798,8668,H
2012-11-17,8659,8455,H
2012-11-19,8654,10194,D
2012-11-24,10252,9825,D
2012-11-25,8455,8456,D
2012-11-24,8668,9850,D
2012-11-24,10260,10172,H
2012-11-25,8466,10261,H
2012-11-24,10194,9879,H
2012-11-24,8472,8659,A
2012-11-25,10003,8650,D
2012-11-25,8586,8654,H
2012-11-24,8528,9798,H
2012-11-27,10252,9798,H
2012-11-28,10260,8654,H
2012-11-28,8466,9850,D
2012-11-28,10194,10261,H
2012-11-27,8472,10172,D
2012-11-28,10003,8659,H
2012-11-28,8586,8650,H
2012-11-28,8528,8456,A
2012-11-28,8455,9879,D
2012-11-28,8668,9825,D
2012-12-01,9825,10003,A
2012-12-01,9879,8586,A
2012-12-01,8650,8466,H
2012-12-01,8456,8668,D
2012-12-03,10261,8528,H
2012-12-02,9850,8472,H
2012-12-01,10172,10252,D
2012-12-01,9798,10260,A
2012-12-01,8659,10194,A
2012-12-01,8654,8455,H
2012-12-08,9825,8659,H
2012-12-08,10252,10194,D
2012-12-09,8668,8586,H
2012-12-10,9879,10261,H
2012-12-09,8456,10260,A
2012-12-08,8466,9798,H
2012-12-08,8472,8455,A
2012-12-08,10003,9850,A
2012-12-09,8654,8650,A
2012-12-08,8528,10172,D
2013-01-16,8455,8466,D
2012-12-15,8650,10252,A
2012-12-15,10260,8472,H
2012-12-15,10261,8456,A
2012-12-15,9850,8528,H
2012-12-15,10172,9879,H
2012-12-17,9798,9825,A
2012-12-15,10194,8668,D
2012-12-16,8586,10003,H
2012-12-16,8659,8654,D
2012-12-23,8455,10252,H
2012-12-22,8650,9879,H
2012-12-22,8456,9798,H
2012-12-22,10261,10172,H
2012-12-22,8466,8472,A
2012-12-23,10003,10260,D
2012-12-22,8586,10194,D
2012-12-22,8659,9850,H
2012-12-22,8654,8668,A
2012-12-22,8528,9825,A
2013-01-23,9825,8654,H
2012-12-26,10252,8586,A
2012-12-26,8668,8528,H
2012-12-26,9879,8466,D
2012-12-26,10260,10261,H
2012-12-26,9850,8455,A
2012-12-26,10172,8659,A
2012-12-26,9798,10003,D
2012-12-26,10194,8650,H
2012-12-26,8472,8456,H
2012-08-25,10252,8668,A
2012-08-25,8455,10261,H
2012-08-26,8650,8456,D
2012-08-25,10260,9879,H
2012-08-25,9850,10172,D
2012-08-25,8466,8528,A
2012-08-26,10194,9825,D
2012-12-11,8472,9798,H
2012-08-25,10003,8654,H
2012-08-25,8586,8659,D
2012-12-29,9825,10261,H
2012-12-29,10252,8528,A
2012-12-30,8668,8455,A
2012-12-29,9879,10003,A
2012-12-29,10260,8659,H
2012-12-29,9850,8456,A
2012-12-30,10172,8650,A
2012-12-29,9798,8654,H
2012-12-29,10194,8466,D
2012-12-29,8472,8586,A
2013-01-02,8455,10172,A
2013-01-02,8650,8472,H
2013-01-01,8456,10194,H
2013-01-02,10261,8668,A
2013-01-01,8466,9825,D
2013-01-01,10003,10252,D
2013-01-01,8586,9798,H
2013-01-01,8659,9879,A
2013-01-01,8654,9850,H
2013-01-01,8528,10260,A
2013-01-13,9825,8456,A
2013-01-12,10252,8466,A
2013-01-12,8668,10003,D
2013-01-12,9879,8528,D
2013-01-13,10260,8650,H
2013-01-12,9850,10261,D
2013-01-12,10172,8586,D
2013-01-12,9798,8659,H
2013-01-12,10194,8455,A
2013-01-12,8472,8654,H
2013-01-20,8455,9825,H
2013-01-19,8650,9850,H
2013-01-19,8456,9879,H
2013-01-19,10261,9798,A
2013-01-21,8466,8668,D
2013-01-19,10003,10194,H
2013-01-20,8586,10260,D
2013-01-19,8659,10252,D
2013-01-19,8654,10172,D
2013-01-19,8528,8472,A
2013-01-30,9825,8650,D
2013-01-29,10252,10261,A
2013-01-30,10260,8466,H
2013-01-30,9850,8586,D
2013-01-29,10172,8456,D
2013-01-30,9798,8455,D
2013-01-29,10194,8528,D
2013-01-29,8472,10003,D
2013-01-30,8668,8659,H
2013-01-30,9879,8654,H
2013-02-02,9825,10194,H
2013-02-02,8668,10252,D
2013-02-02,9879,10260,A
2013-02-03,8456,8650,D
2013-02-02,10261,8455,H
2013-02-02,10172,9850,D
2013-02-02,9798,8472,H
2013-02-03,8659,8586,A
2013-02-02,8654,10003,H
2013-02-02,8528,8466,D
2013-02-10,10252,8654,H
2013-02-09,8455,8528,H
2013-02-11,8650,8659,A
2013-02-10,10260,8668,H
2013-02-09,9850,9879,D
2013-02-09,8466,8456,H
2013-02-09,10194,9798,H
2013-02-09,8472,9825,A
2013-02-09,10003,10172,H
2013-02-09,8586,10261,H
2013-02-23,9825,10252,H
2013-02-23,9879,10194,H
2013-02-17,8650,10003,H
2013-02-24,8456,8455,H
2013-02-24,10261,8466,H
2013-02-23,9850,8668,H
2013-02-23,10172,10260,A
2013-02-23,9798,8528,A
2013-02-23,8659,8472,H
2013-02-25,8654,8586,A
2013-03-04,10252,8456,A
2013-03-02,8455,8659,H
2013-03-02,8668,9798,H
2013-03-02,10260,9850,H
2013-03-02,8466,10172,A
2013-03-02,10194,8654,A
2013-03-02,8472,9879,D
2013-03-02,10003,10261,H
2013-03-03,8586,9825,H
2013-03-02,8528,8650,A
2013-04-16,9825,8668,D
2013-04-17,9879,8455,A
2013-03-10,8650,8586,H
2013-04-17,8456,8528,H
2013-03-10,10261,10194,H
2013-03-09,9850,8466,D
2013-03-09,10172,8472,H
2013-03-09,9798,10252,A
2013-03-09,8659,10003,H
2013-04-17,8654,10260,D
2012-08-22,8455,9798,H
2012-09-02,8650,9825,A
2012-09-01,8456,10172,H
2012-09-02,10261,10252,D
2012-09-02,8466,10260,A
2012-09-01,10003,8472,D
2012-09-01,8586,9850,D
2012-09-01,8659,8668,H
2012-09-01,8654,9879,H
2012-09-01,8528,10194,D
2013-03-16,10252,10172,H
2013-03-17,8455,8654,H
2013-03-16,8668,8456,H
2013-03-16,10260,9798,H
2013-03-16,8466,8650,H
2013-03-16,10194,8659,D
2013-03-17,8472,9850,D
2013-03-16,10003,9825,A
2013-03-17,8586,9879,A
2013-03-17,8528,10261,H
2013-03-30,9825,9798,H
2013-03-31,10252,8650,A
2013-03-30,8668,10194,H
2013-04-01,9879,10172,H
2013-03-30,8456,10261,H
2013-03-30,8466,8455,H
2013-03-30,8472,10260,A
2013-03-30,10003,8586,A
2013-03-30,8654,8659,H
2013-03-30,8528,9850,H
2013-04-07,8455,8472,H
2013-04-07,8650,8654,D
2013-04-08,10260,8456,A
2013-04-07,10261,9879,H
2013-04-06,9850,10003,D
2013-04-07,10172,8528,D
2013-04-06,9798,8466,A
2013-04-06,10194,10252,A
2013-04-07,8586,8668,D
2013-04-06,8659,9825,A
2013-04-13,9825,9850,H
2013-04-13,10252,9879,D
2013-05-08,8455,8586,D
2013-04-13,8668,10172,H
2013-05-07,8456,8659,H
2013-04-14,10261,8472,A
2013-04-13,9798,8650,D
2013-04-13,8466,8654,D
2013-04-14,10194,10260,A
2013-05-07,8528,10003,A
2013-04-20,9879,9825,A
2013-04-21,8650,8455,D
2013-04-22,10260,10252,H
2013-04-20,9850,9798,H
2013-04-20,10172,10194,A
2013-04-20,8472,8668,H
2013-04-20,10003,8466,D
2013-04-21,8586,8456,H
2013-04-20,8659,10261,D
2013-04-20,8654,8528,H
2013-04-28,9825,10260,D
2013-04-29,10252,8472,H
2013-04-28,8455,10003,H
2013-04-27,8668,9879,H
2013-04-27,8456,8654,H
2013-04-27,10261,8650,A
2013-04-28,9798,10172,D
2013-04-27,8466,8659,A
2013-04-27,10194,9850,H
2013-04-27,8528,8586,D
2013-05-04,9879,9798,A
2013-05-05,8650,8668,D
2013-05-05,10260,8455,A
2013-05-04,9850,10252,A
2013-05-04,10172,9825,A
2013-05-06,8472,10194,D
2013-05-04,10003,8456,D
2013-05-04,8586,8466,H
2013-05-04,8659,8528,A
2013-05-04,8654,10261,D
2013-05-14,9825,8528,H
2013-05-11,10252,8455,A
2013-05-12,8668,8654,H
2013-05-12,9879,8650,A
2013-05-12,10260,10003,H
2013-05-12,9850,8659,H
2013-05-12,10172,10261,A
2013-05-14,9798,8456,A
2013-05-12,10194,8586,A
2013-05-12,8472,8466,D
2013-05-19,8455,8668,H
2013-05-19,8650,10172,H
2013-05-19,8456,9850,A
2013-05-19,10261,9825,A
2013-05-19,8466,10194,D
2013-05-19,10003,9879,A
2013-05-19,8586,8472,H
2013-05-19,8659,10260,D
2013-05-19,8654,9798,H
2013-05-19,8528,10252,D
2012-09-15,9825,8466,H
2012-09-15,10252,10003,H
2012-09-17,8668,10261,D
2012-09-15,9879,8659,H
2012-09-15,10260,8528,H
2012-09-15,9850,8654,D
2012-09-15,10172,8455,D
2012-09-16,9798,8586,A
2012-09-15,10194,8456,D
2012-09-15,8472,8650,D
2012-09-22,8455,10194,H
2012-09-23,8650,10260,A
2012-09-23,8456,9825,D
2012-09-23,10261,9850,H
2012-09-22,8466,10252,H
2012-09-22,10003,8668,A
2012-09-23,8586,10172,H
2012-09-22,8659,9798,H
2012-09-22,8654,8472,D
2012-09-22,8528,9879,A
2012-09-29,9825,8455,A
2012-09-30,10252,8659,D
2012-09-29,8668,8466,H
2012-09-29,9879,8456,A
2012-09-29,10260,8586,A
2012-09-29,9850,8650,A
2012-10-01,10172,8654,A
2012-09-29,9798,10261,D
2012-09-29,10194,10003,H
2012-09-29,8472,8528,H
2012-10-06,8455,9850,H
2012-10-07,8650,10194,D
2012-10-06,8456,8472,H
2012-10-07,10261,10260,A
2012-10-07,8466,9879,D
2012-10-06,10003,9798,D
2012-10-07,8586,10252,H
2012-10-06,8659,10172,H
2012-10-06,8654,9825,A
2012-10-06,8528,8668,D
2012-10-20,9879,10252,H
2012-10-20,8650,9798,H
2012-10-20,10260,10194,H
2012-10-20,9850,9825,H
2012-10-21,10172,8668,D
2012-10-21,8472,10261,D
2012-10-20,10003,8528,H
2012-10-20,8586,8455,A
2012-10-20,8659,8456,A
2012-10-20,8654,8466,H
2012-10-27,9825,10172,H
2012-10-27,10252,9850,D
2012-10-28,8455,10260,A
2012-10-28,8668,8650,D
2012-10-27,8456,10003,H
2012-10-28,10261,8659,H
2012-10-27,9798,9879,D
2012-10-28,8466,8586,A
2012-10-27,10194,8472,D
2012-10-27,8528,8654,H
2013-08-17,9825,10252,A
2013-08-18,8455,8667,H
2013-08-18,9826,8586,A
2013-08-17,8650,10194,H
2013-08-19,8456,10261,H
2013-08-17,9850,8668,D
2013-08-17,8472,9879,A
2013-08-17,10003,10260,A
2013-08-17,8659,8466,A
2013-08-17,8654,8344,H
2013-11-02,9825,8650,H
2013-11-03,8344,10003,H
2013-11-03,8668,8586,D
2013-11-02,9879,10260,A
2013-11-02,8667,8472,H
2013-11-02,8456,9850,H
2013-11-02,10261,8455,H
2013-11-02,10194,8466,D
2013-11-02,8659,9826,H
2013-11-02,8654,10252,D
2013-11-09,10252,8344,H
2013-11-09,8455,8659,D
2013-11-09,9826,8668,D
2013-11-09,8650,9879,H
2013-11-10,10260,9825,H
2013-11-09,9850,8654,H
2013-11-09,8466,8667,H
2013-11-10,8472,8456,H
2013-11-10,10003,10194,D
2013-11-10,8586,10261,A
2013-11-23,9825,8466,H
2013-11-24,8344,10260,D
2013-11-23,8668,8650,D
2013-11-23,9879,10003,A
2013-11-23,8667,9826,A
2013-11-24,8456,8586,H
2013-11-23,10261,9850,H
2013-11-23,10194,8472,H
2013-11-25,8659,10252,D
2013-11-23,8654,8455,A
2013-11-30,10252,8472,D
2013-11-30,8344,9825,A
2013-12-01,8455,8466,H
2013-11-30,8668,10194,H
2013-12-01,8667,8650,H
2013-12-01,8456,10003,H
2013-11-30,10261,8659,H
2013-11-30,9850,9826,H
2013-12-01,8586,10260,D
2013-11-30,8654,9879,H
2013-12-04,9825,8667,H
2013-12-04,8650,9850,H
2013-12-04,10260,8668,A
2013-12-04,8466,10252,A
2013-12-04,10194,8344,D
2013-12-04,8472,8455,A
2013-12-04,10003,10261,H
2013-12-04,8659,8456,A
2013-12-04,9879,8586,A
2013-12-03,9826,8654,H
2013-12-08,9825,8668,D
2013-12-07,9826,8344,H
2013-12-08,9879,10252,H
2013-12-07,8650,8654,H
2013-12-07,10260,10261,A
2013-12-07,8466,8456,D
2013-12-07,10194,8455,H
2013-12-07,8472,8586,A
2013-12-09,10003,8667,D
2013-12-07,8659,9850,A
2013-12-15,10252,10260,A
2013-12-14,8344,8659,H
2013-12-14,8455,9826,H
2013-12-14,8668,9879,H
2013-12-14,8667,10194,D
2013-12-14,8456,9825,H
2013-12-14,10261,8466,D
2013-12-15,9850,10003,D
2013-12-15,8586,8650,A
2013-12-14,8654,8472,D
2013-12-23,9825,8455,D
2013-12-21,9826,10261,A
2013-12-21,9879,8456,A
2013-12-21,8650,8344,H
2013-12-21,10260,8654,H
2013-12-22,8466,8586,A
2013-12-21,10194,10252,H
2013-12-21,8472,9850,D
2013-12-22,10003,8668,A
2013-12-21,8659,8667,D
2013-12-26,10252,9826,A
2013-12-26,8344,8466,A
2013-12-26,8455,10003,H
2013-12-26,8668,8472,A
2013-12-26,8667,10260,A
